Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,nb_languages,nb_country,nb_genre,Movie_language,FirstLanguage_Name,SecondLanguage_Name,FirstCountry_Name,SecondCountry_Name
28415406,/m/0crj1f3,The Last Trackers of the Outback,,,,"{""/m/02h40lc"": ""English Language""}","['France', 'Australia']",['Documentary'],1,2,1,['English '],English ,,France,Australia
9380065,/m/0286kkz,Alien Express,2005-08-13 00:00:00+00:00,,120.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Horror']",1,1,2,['English '],English ,,United States of America,
164387,/m/015wmg,...And Justice for All,1979-06-29 00:00:00+00:00,33300000.0,120.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Comedy-drama', 'Mystery', 'Satire', 'Drama', 'Comedy', 'Legal drama', 'Courtroom Drama', 'New Hollywood', 'Suspense']",1,1,11,['English '],English ,,United States of America,
28937087,/m/0dgrk23,Children of Glory,2006-10-23 00:00:00+00:00,,123.0,"{""/m/03gj2"": ""Hungary"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02ztjwg"": ""Hungarian language""}",['Hungary'],"['Sports', 'Romance Film', 'Historical fiction', 'Drama', 'War film']",1,1,5,['Hungarian '],Hungarian ,,Hungary,
24282217,/m/07sb8_t,The Naked Kitchen,2009-02-05 00:00:00+00:00,638181.0,102.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['World cinema', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1,1,6,['Korean '],Korean ,,South Korea,
7443859,/m/0kv7ps,The Final Impulse,1914-10-23 00:00:00+00:00,,,{},['United States of America'],"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",0,1,5,,,,United States of America,
7767613,/m/026ccts,Star!,1968-07-18 00:00:00+00:00,4000000.0,176.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biography', 'Musical', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']",1,1,6,['English '],English ,,United States of America,
24863901,/m/09gnwkp,1 a Minute,2010-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],1,1,1,['English '],English ,,United States of America,
21373150,/m/05fb20v,Mighty Mouse in the Great Space Chase,,,86.0,{},['United States of America'],"[""Children's/Family""]",0,1,1,,,,United States of America,
10792038,/m/02qq3mb,Ethe Naasaval,,,,"{""/m/09s02"": ""Telugu language""}",['India'],"['Action', 'Drama']",1,1,2,['Telugu '],Telugu ,,India,
30002176,/m/09pgd14,The Pagan,1929-04-27 00:00:00+00:00,,100.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Drama', 'Silent film', 'Black-and-white']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United States of America,
164388,/m/015wmt,The Great Santini,1979-10-26 00:00:00+00:00,4702575.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Drama']",1,1,2,['English '],English ,,United States of America,
22985953,/m/064kyn2,Beachhead,1954-02-05 00:00:00+00:00,1400000.0,90.0,{},['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Film adaptation', 'War film']",0,1,5,,,,United States of America,
31723287,/m/0gynvg5,Great West End Theatres,2012-02-20 00:00:00+00:00,,65.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['History', 'Documentary']",1,1,2,['English '],English ,,United Kingdom,
7707787,/m/0bd62lc,Carmen,2003-10-03 00:00:00+00:00,,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/06nm1"": ""Spanish Language""}",['Spain'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2,1,4,"['French ', 'Spanish ']",French ,Spanish ,Spain,
1630107,/m/05j038,A Zed & Two Noughts,1985-01-01 00:00:00+00:00,,115.0,"{""/m/02h40lc"": ""English Language""}","['United Kingdom', 'Netherlands']","['Experimental film', 'Comedy-drama', 'Surrealism', 'Drama', 'Black comedy', 'Tragicomedy', 'Avant-garde']",1,2,7,['English '],English ,,United Kingdom,Netherlands
7572051,/m/0kvbmd,Made Men,1999-01-01 00:00:00+00:00,,90.0,{},['United States of America'],"['Action/Adventure', 'Action', 'Gangster Film', 'Comedy']",0,1,4,,,,United States of America,
11717027,/m/02rpz18,Is There a Doctor in the Mouse?,,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy']",1,1,2,['English '],English ,,United States of America,
22066590,/m/05p3428,The Bigamist,1956-09-20 00:00:00+00:00,,110.0,"{""/m/02bjrlw"": ""Italian Language""}","['France', 'Italy']","['Comedy film', 'Black-and-white']",1,2,2,['Italian '],Italian ,,France,Italy
10628777,/m/02qkn7c,Peddarayudu,,,,"{""/m/09s02"": ""Telugu language""}",['India'],['Drama'],1,1,1,['Telugu '],Telugu ,,India,
3550323,/m/09kzfd,Things to Do in Denver When You're Dead,1995-10-01 00:00:00+00:00,529677.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Gangster Film', 'Comedy', 'Crime Thriller', 'Suspense']",1,1,7,['English '],English ,,United States of America,
1072373,/m/043j2x,Minsaara Kanavu,1997-01-14 00:00:00+00:00,,148.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",1,1,6,['Tamil '],Tamil ,,India,
1765938,/m/05v5ws,Convoy,1978-01-01 00:00:00+00:00,45000000.0,111.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Comedy']",1,1,4,['English '],English ,,United States of America,
7460227,/m/0kv80y,The Bridge,2006-09-01 00:00:00+00:00,,69.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
19095614,/m/04yc5nd,The Castle,1968-01-01 00:00:00+00:00,,88.0,"{""/m/04306rv"": ""German Language""}",['West Germany'],"['Mystery', 'Drama']",1,1,2,['German '],German ,,West Germany,
21878654,/m/05p0zkv,SpongeBob vs. The Big One,2009-01-01 00:00:00+00:00,,22.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Short Film'],1,1,1,['English '],English ,,United States of America,
18902861,/m/04jfr7g,14 Going on 30,,,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Fantasy Comedy', 'Fantasy', 'Comedy']",1,1,4,['English '],English ,,United States of America,
26615659,/m/0bhbzbr,Swati,1986-01-01 00:00:00+00:00,,156.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1,1,4,['Hindi '],Hindi ,,India,
3222645,/m/08_f1r,The Net,2003-01-01 00:00:00+00:00,,115.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['Germany'],"['Thriller', 'Crime Fiction', 'World cinema', 'Documentary']",2,1,4,"['German ', 'English ']",German ,English ,Germany,
20204625,/m/04y7q1b,Grampy's Indoor Outing,1936-10-01 00:00:00+00:00,,,{},,"['Short Film', 'Comedy', 'Animation']",0,0,3,,,,,
13613357,/m/03cbvzw,Grand Canary,1934-07-20 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Drama', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
1305819,/m/04rjwf,C.H.U.D.,1984-08-31 00:00:00+00:00,4650000.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Monster movie', 'Natural horror films', 'Science Fiction', 'B-movie', 'Creature Film', 'Cult', 'Drama', 'Horror', 'Slasher']",1,1,9,['English '],English ,,United States of America,
25790807,/m/09v6_q1,Sons of Cuba,,,88.0,{},['United Kingdom'],"['Sports', 'Culture & Society', 'Documentary']",0,1,3,,,,United Kingdom,
12438366,/m/02w5vj3,Mehndi Waley Hath,2000-08-25 00:00:00+00:00,,,"{""/m/0688f"": ""Punjabi language""}",['Pakistan'],"['Romance Film', 'Drama']",1,1,2,['Punjabi '],Punjabi ,,Pakistan,
32229606,/m/0gy0rwv,Garryowen,1920-01-01 00:00:00+00:00,,,{},,"['Sports', 'Drama']",0,0,2,,,,,
33495214,/m/0h95z9x,Zum Teufel mit der Penne,1968-12-12 00:00:00+00:00,,99.0,"{""/m/04306rv"": ""German Language""}",['Germany'],['Comedy film'],1,1,1,['German '],German ,,Germany,
6752142,/m/0gm34c,Good Morning Miss Dove,1955-01-01 00:00:00+00:00,,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
12142896,/m/02vr6k0,Emperor of the Bronx,1988-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Action', 'Drama', 'Indie', 'Adventure']",1,1,5,['English '],English ,,United States of America,
35847891,/m/0jwy73v,White Nights,1916-01-01 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02ztjwg"": ""Hungarian language""}",['Hungary'],"['Silent film', 'Drama']",2,1,2,"['Silent film', 'Hungarian ']",Silent film,Hungarian ,Hungary,
14494806,/m/03d57tv,A Boy Named Sue,2000-01-01 00:00:00+00:00,,58.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Gender Issues', 'LGBT', 'Culture & Society', 'Biography', 'Documentary']",1,1,5,['English '],English ,,United States of America,
32972053,/m/0h541q3,Broken Chains,,,,{},,"['Romance Film', 'Drama', 'Adventure']",0,0,3,,,,,
13021375,/m/02z3p78,The King of the Kitchen,1918-10-30 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1,1,4,['English '],English ,,United States of America,
33514209,/m/0h9562r,Mud and Soldiers,1939-10-15 00:00:00+00:00,,120.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Drama', 'War film']",1,1,2,['Japanese '],Japanese ,,Japan,
9169526,/m/027_08f,Las Boludas,1993-08-05 00:00:00+00:00,,,"{""/m/06nm1"": ""Spanish Language""}",['Argentina'],['Comedy'],1,1,1,['Spanish '],Spanish ,,Argentina,
9912537,/m/06_y54c,La Delatora,1955-01-01 00:00:00+00:00,,,"{""/m/06nm1"": ""Spanish Language""}",['Argentina'],['Black-and-white'],1,1,1,['Spanish '],Spanish ,,Argentina,
27002888,/m/0br_wmf,La Marseillaise,1938-04-17 00:00:00+00:00,,140.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Music', 'Drama', 'Historical drama', 'War film']",1,1,4,['French '],French ,,France,
13602366,/m/03cbkd2,The Seventh Bandit,1926-04-18 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Western', 'Black-and-white', 'Indie']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United States of America,
6342767,/m/0g1yx5,The Insurgents,2007-01-01 00:00:00+00:00,,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",1,1,7,['English '],English ,,United States of America,
18524941,/m/04f1_g9,Nudist Colony of the Dead,1991-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Horror', 'Comedy']",1,1,3,['English '],English ,,United States of America,
18066159,/m/047q7xf,The Sands of Kurobe,1968-03-01 00:00:00+00:00,,196.0,{},['Japan'],['Japanese Movies'],0,1,1,,,,Japan,
19031505,/m/04jkr54,The Girl on the Pier,1953-01-01 00:00:00+00:00,,65.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Crime Fiction', 'Drama']",1,1,2,['English '],English ,,United Kingdom,
23666949,/m/06zrc_8,La Portatrice di pane,1950-01-01 00:00:00+00:00,,98.0,"{""/m/02bjrlw"": ""Italian Language""}",['Italy'],,1,1,0,['Italian '],Italian ,,Italy,
180917,/m/018qbn,Valiant Is the Word for Carrie,1936-10-07 00:00:00+00:00,,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Drama', 'Black-and-white']",1,1,3,['English '],English ,,United States of America,
6305925,/m/0g08ws,The Astronaut Farmer,2006-10-15 00:00:00+00:00,11130889.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Science Fiction', 'Americana', 'Drama', 'Adventure', 'Indie']",2,1,5,"['English ', 'Spanish ']",English ,Spanish ,United States of America,
196176,/m/01bwgr,Straw Dogs,1971-11-03 00:00:00+00:00,11148828.0,118.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Thriller', 'Drama']",1,2,2,['English '],English ,,United States of America,United Kingdom
9944484,/m/04dld6,The Battle of Algiers,1966-09-03 00:00:00+00:00,,121.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['Italy', 'Algeria']","['Crime Fiction', 'World cinema', 'Drama', 'War film', 'Political drama', 'Historical drama']",2,2,6,['Arabic ' 'Italian '],Arabic ,Italian ,Italy,Algeria
26600932,/m/0bh97tj,Oru Black And White Kudumbam,2009-01-01 00:00:00+00:00,,,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Drama', 'Comedy']",1,1,2,['Malayalam '],Malayalam ,,India,
33872851,/m/09vnx57,The Lone Wolf Meets a Lady,1940-05-30 00:00:00+00:00,,71.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Detective fiction', 'Detective', 'Mystery', 'Drama', 'Comedy']",2,1,6,"['Greek ', 'English ']",Greek ,English ,United States of America,
34702021,/m/0j3h2kb,Chino,1991-01-01 00:00:00+00:00,,,"{""/m/0h0t4"": ""Nepali Language""}",['Nepal'],"['Romance Film', 'Action', 'Musical']",1,1,3,['Nepali '],Nepali ,,Nepal,
3513305,/m/09hngs,The Weavers: Wasn't That a Time!,1982-03-07 00:00:00+00:00,,78.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Music', 'Concert film', 'Biography', 'History', 'Documentary']",1,1,5,['English '],English ,,United States of America,
2509881,/m/07jwzw,Critters 3,1991-01-01 00:00:00+00:00,,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Horror', 'Sci-Fi Horror', 'Creature Film', 'Horror Comedy', 'Black comedy']",1,1,6,['English '],English ,,United States of America,
19569910,/m/04n2zzq,Time of Eve,2010-03-06 00:00:00+00:00,,106.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Science Fiction', 'Anime', 'Japanese Movies']",1,1,3,['Japanese '],Japanese ,,Japan,
12832450,/m/02x6tkq,Cipher in the snow,1974-01-01 00:00:00+00:00,,21.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Drama', 'Childhood Drama', 'Docudrama', ""Children's/Family""]",1,1,5,['English '],English ,,United States of America,
13091003,/m/02z63mv,Kibera Kid,2006-08-01 00:00:00+00:00,,12.0,"{""/m/071fb"": ""Swahili Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Kenya']","['Short Film', 'Drama']",2,2,2,['English ' 'Swahili '],English ,Swahili ,United States of America,Kenya
4040882,/m/0bf0hf,The World According to John Coltrane,1990-01-01 00:00:00+00:00,,59.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Documentary'],1,1,1,['English '],English ,,United Kingdom,
28742538,/m/0cz9fjr,City Beneath the Sea,1971-01-25 00:00:00+00:00,,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Action']",1,1,2,['English '],English ,,United States of America,
12409066,/m/02w41jc,Kasak,2005-01-01 00:00:00+00:00,,110.0,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Romantic drama', 'Drama', 'World cinema']",1,1,3,['Hindi '],Hindi ,,India,
30437887,/m/0g5sf9m,Thiruthalvaadi,1992-01-01 00:00:00+00:00,,,{},,['Romance Film'],0,0,1,,,,,
23445121,/m/06wbrsg,No Impact Man: The Documentary,2009-09-04 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Documentary']",1,1,2,['English '],English ,,United States of America,
15739559,/m/03nrw6d,The Third Eye,1920-05-23 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",,"['Silent film', 'Black-and-white']",2,0,2,"['Silent film', 'English ']",Silent film,English ,,
32839744,/m/0h3wy16,Digger,,,,{},['Australia'],,0,1,0,,,,Australia,
34470083,/m/0h_9kln,Rollo and the Spirit of the Woods,2001-12-21 00:00:00+00:00,,92.0,"{""/m/01gp_d"": ""Finnish Language""}",['Finland'],"['Family Film', 'Fantasy']",1,1,2,['Finnish '],Finnish ,,Finland,
30658112,/m/0g9wcrn,The Seamstress,,,87.0,{},,['Comedy film'],0,0,1,,,,,
16304395,/m/03wggk7,Enemy Territory,1987-05-22 00:00:00+00:00,,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Crime Thriller', 'Action', 'Drama']",1,1,4,['English '],English ,,United States of America,
748616,/m/03813g,"Spring, Summer, Fall, Winter... and Spring",2003-08-14 00:00:00+00:00,9524745.0,95.0,"{""/m/02hwhyv"": ""Korean Language""}","['South Korea', 'Germany']","['Drama', 'World cinema']",1,2,2,['Korean '],Korean ,,South Korea,Germany
36151270,/m/0k0hkgm,Agneekaal,1990-10-19 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],"['Crime Fiction', 'Action', 'Drama']",1,1,3,['Hindi '],Hindi ,,India,
33956317,/m/0hndjzb,The Catastrophe,,,15.0,{},,"['Short Film', 'Drama']",0,0,2,,,,,
30693170,/m/0g9z2v0,Harumi,,,,{},,['Documentary'],0,0,1,,,,,
31505444,/m/09vv2_n,Blockade,1938-06-16 00:00:00+00:00,665523.0,85.0,{},['United States of America'],"['Adventure', 'Action/Adventure', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Action']",0,1,7,,,,United States of America,
336846,/m/01xlqd,Grease,1978-06-16 00:00:00+00:00,394589888.0,225.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'LGBT', 'Musical', 'Comedy', 'Romance Film', 'Teen']",1,1,6,['English '],English ,,United States of America,
27463222,/m/0c037x9,Vanishing on 7th Street,2010-09-12 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Gothic Film', 'Mystery', 'Suspense', 'Disaster']",1,1,7,['English '],English ,,United States of America,
3249964,/m/0917bx,House by the River,1950-03-25 00:00:00+00:00,,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Horror', 'Drama', 'Film noir']",1,1,4,['English '],English ,,United States of America,
21906878,/m/05pchb8,Pedro Páramo,1967-01-17 00:00:00+00:00,,110.0,"{""/m/06nm1"": ""Spanish Language""}",['Mexico'],"['Drama', 'Black-and-white']",1,1,2,['Spanish '],Spanish ,,Mexico,
142911,/m/0120g4,Thunderbolt,1910-11-12 00:00:00+00:00,,33.0,{},['Australia'],"['Short Film', 'Indie']",0,1,2,,,,Australia,
15007384,/m/03h4h5p,Le Grand jeu,1934-05-02 00:00:00+00:00,,,"{""/m/064_8sq"": ""French Language""}",['France'],"['Romance Film', 'Drama', 'Black-and-white']",1,1,3,['French '],French ,,France,
31751930,/m/0gtvj4d,Chanakya Chandragupta,1977-01-01 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],"['History', 'Action', 'Drama']",1,1,3,['Telugu '],Telugu ,,India,
23968563,/m/076w7md,Open All Night,1934-01-01 00:00:00+00:00,,62.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Drama'],1,1,1,['English '],English ,,United Kingdom,
11692389,/m/02rp4qv,The Snow Queen,2005-12-24 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}","['Canada', 'United Kingdom']","['Family Film', 'Fantasy', 'Adventure']",1,2,3,['English '],English ,,Canada,United Kingdom
31256008,/m/0gjd7dp,Tesha,1928-01-01 00:00:00+00:00,,95.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Drama'],1,1,1,['English '],English ,,United Kingdom,
